0.421051025,0.009490967,0.010391235,0.005950928,0.011108398,0.026153564,0.004226685,0.012557983,0.010040283,0.004318237,0.02507019,0.01322937,0.005325317,0.013870239,0.013290405,0.413925171,1
0.653396606,0.008560181,0.008209229,0.016265869,0.008621216,0.008499146,0.000717163,0.004196167,0.009841919,0.000518799,0.008605957,0.003952026,0.015029907,0.004928589,0.005889893,0.242767334,1
0.621795654,0.007415771,0.007675171,0.011657715,0.007400513,0.010787964,0.000610352,0.006225586,0.007003784,0.000534058,0.009735107,0.005508423,0.013381958,0.005935669,0.005233765,0.279098511,
0.526046753,0.010848999,0.0103302,0.021377563,0.011550903,0.014068604,0.000488281,0.010818481,0.011108398,0.00050354,0.015426636,0.010910034,0.021286011,0.010101318,0.010223389,0.314910889,
0.461105347,0.00553894,0.006103516,0.006515503,0.006439209,0.013137817,0.00038147,0.006759644,0.006393433,0.000244141,0.013092041,0.007232666,0.006622314,0.006622314,0.006774902,0.447036743,
0.219985962,0.010879517,0.009384155,0.019363403,0.0103302,0.012649536,0.000488281,0.01159668,0.00994873,0.000900269,0.013458252,0.010467529,0.020843506,0.010818481,0.011657715,0.627227783,
0.26776123,0.009750366,0.011962891,0.016540527,0.011428833,0.013534546,0.002304077,0.009918213,0.011672974,0.002304077,0.013397217,0.011154175,0.015228271,0.011459351,0.01008606,0.581497192,
0.602661133,0.00402832,0.004257202,0.005157471,0.004135132,0.004547119,0.000213623,0.004119873,0.003875732,0.000274658,0.005355835,0.004241943,0.003997803,0.004043579,0.003875732,0.345214844,
0.726959229,0.007766724,0.008270264,0.009735107,0.008422852,0.011108398,0.000671387,0.006362915,0.007583618,0.001266479,0.010543823,0.008651733,0.009735107,0.007751465,0.006530762,0.168640137,
0.20098877,0.004348755,0.004135132,0.007858276,0.004333496,0.010421753,0.000106812,0.00390625,0.004653931,6.10E-05,0.00604248,0.004302979,0.010482788,0.004394531,0.004577637,0.729385376,
0.237197876,0.008758545,0.010574341,0.014190674,0.010238647,0.014877319,0.002624512,0.007125854,0.009078979,0.002227783,0.015518188,0.009002686,0.014083862,0.009170532,0.007156372,0.628173828,
0.469039917,0.007339478,0.007064819,0.007385254,0.007339478,0.012054443,0.000717163,0.007278442,0.007400513,0.000778198,0.011154175,0.007400513,0.007919312,0.006622314,0.006759644,0.433746338,
0.240005493,0.009231567,0.009048462,0.013336182,0.009078979,0.015151978,0.000640869,0.008880615,0.009277344,0.000732422,0.01512146,0.0078125,0.016601563,0.008987427,0.008728027,0.627365112,
0.329193115,0.026397705,0.031311035,0.030532837,0.031845093,0.035140991,0.004257202,0.023925781,0.028259277,0.003509521,0.034317017,0.025588989,0.030029297,0.027053833,0.022842407,0.315795898,
0.511611938,0.020645142,0.023544312,0.026428223,0.024551392,0.022842407,0.002990723,0.019332886,0.020339966,0.002410889,0.023529053,0.018569946,0.027648926,0.018508911,0.019546509,0.217498779,
0.546188354,0.009979248,0.011138916,0.008132935,0.011291504,0.006103516,0.004592896,0.010681152,0.010848999,0.004425049,0.006744385,0.010940552,0.008865356,0.010391235,0.010437012,0.329238892,
0.5677948,0.011581421,0.010177612,0.016891479,0.010574341,0.015930176,0.001281738,0.011276245,0.012786865,0.001052856,0.015792847,0.011901855,0.015518188,0.011932373,0.013076782,0.27243042,
0.731689453,0.013061523,0.012664795,0.010696411,0.013275146,0.015945435,0.002410889,0.010391235,0.014266968,0.001800537,0.015472412,0.006835938,0.010650635,0.006027222,0.00970459,0.125106812,
0.597869873,0.011367798,0.011825562,0.017532349,0.011306763,0.01171875,0.001251221,0.007995605,0.011901855,0.001754761,0.012542725,0.008895874,0.018081665,0.009414673,0.008102417,0.25843811,
0.48979187,0.011962891,0.014480591,0.011184692,0.014663696,0.014404297,0.000869751,0.008361816,0.012756348,0.000915527,0.013122559,0.008300781,0.011199951,0.008300781,0.007385254,0.372299194,
0.501815796,0.006393433,0.00881958,0.009536743,0.008621216,0.011856079,0.000396729,0.006790161,0.006164551,0.000610352,0.012634277,0.007354736,0.011077881,0.007080078,0.007461548,0.393386841,
0.596160889,0.015487671,0.013961792,0.011627197,0.013961792,0.014938354,0.002761841,0.010055542,0.014984131,0.003616333,0.01473999,0.011245728,0.011032104,0.010543823,0.011001587,0.243881226,
0.878036499,0.002334595,0.002182007,0.004043579,0.0025177,0.004898071,3.05E-05,0.001556396,0.002349854,4.58E-05,0.00440979,0.001815796,0.003036499,0.001464844,0.001876831,0.089401245,
0.168792725,0.003616333,0.003601074,0.009719849,0.004013062,0.006362915,0.000183105,0.00453186,0.003936768,0.000244141,0.00680542,0.00479126,0.00869751,0.004745483,0.00453186,0.765426636,
0.20010376,0.003967285,0.004394531,0.005905151,0.003890991,0.008377075,0.000259399,0.003921509,0.004013062,0.000152588,0.008773804,0.004348755,0.005187988,0.004119873,0.003051758,0.739532471,
0.424072266,0.009506226,0.009353638,0.016433716,0.008956909,0.012893677,0.000274658,0.010986328,0.009338379,0.000366211,0.011810303,0.009567261,0.016571045,0.009536743,0.010131836,0.440200806,
0.92640686,0.00177002,0.001419067,0.00378418,0.001464844,0.001449585,0.000106812,0.001144409,0.001876831,0.000289917,0.002105713,0.000930786,0.003829956,0.001419067,0.000762939,0.051239014,
0.366668701,0.005493164,0.003860474,0.006469727,0.003707886,0.008041382,0.000198364,0.001663208,0.005981445,0.001449585,0.009048462,0.003509521,0.006790161,0.004043579,0.002105713,0.570968628,
0.4165802,0.017333984,0.01574707,0.014022827,0.016052246,0.014953613,0.01184082,0.022949219,0.018356323,0.009231567,0.014328003,0.019485474,0.015106201,0.019104004,0.022033691,0.352874756,
0.513397217,0.010223389,0.010360718,0.014755249,0.011428833,0.018890381,0.000793457,0.008529663,0.010635376,0.000854492,0.017379761,0.009811401,0.014373779,0.00932312,0.00894165,0.340301514,
0.41065979,0.026000977,0.022537231,0.019592285,0.022171021,0.025253296,0.009124756,0.028335571,0.026000977,0.009048462,0.023666382,0.02645874,0.020523071,0.026092529,0.029312134,0.275222778,
0.401107788,0.010025024,0.010452271,0.009384155,0.009735107,0.013458252,0.001571655,0.009780884,0.009155273,0.001708984,0.012786865,0.009750366,0.009277344,0.009735107,0.010070801,0.472000122,
0.712585449,0.00831604,0.007354736,0.013031006,0.007339478,0.009170532,0.000427246,0.006347656,0.008590698,0.00050354,0.008087158,0.007507324,0.014343262,0.007614136,0.006713867,0.182067871,
0.554122925,0.011077881,0.009796143,0.01210022,0.010345459,0.01473999,0.000915527,0.009963989,0.01133728,0.000869751,0.015594482,0.008651733,0.011978149,0.008743286,0.010604858,0.309158325,
0.512969971,0.008422852,0.00680542,0.010894775,0.005996704,0.00932312,0.000579834,0.007171631,0.008209229,0.001113892,0.008956909,0.007522583,0.012283325,0.007293701,0.007354736,0.385101318,
0.566513062,0.010421753,0.010467529,0.023651123,0.010238647,0.01902771,0.000869751,0.00894165,0.011062622,0.000564575,0.018066406,0.008865356,0.021759033,0.009155273,0.008834839,0.271560669,
0.531112671,0.015701294,0.015213013,0.018707275,0.015106201,0.015319824,0.001098633,0.014724731,0.015518188,0.001358032,0.01499939,0.013778687,0.018859863,0.013427734,0.014755249,0.280319214,
0.43421936,0.007904053,0.008743286,0.019943237,0.010131836,0.009674072,0.000564575,0.007522583,0.007858276,0.000350952,0.011291504,0.008209229,0.018966675,0.009414673,0.007125854,0.438079834,
0.596328735,0.004699707,0.005065918,0.005615234,0.004516602,0.005020142,0.000228882,0.002548218,0.004974365,0.000213623,0.004501343,0.002319336,0.005874634,0.002624512,0.002304077,0.353164673,
0.446838379,0.007781982,0.007629395,0.015090942,0.008117676,0.007827759,0.00012207,0.007553101,0.007995605,0.000259399,0.007858276,0.007293701,0.01399231,0.007415771,0.0078125,0.446411133,
0.242202759,0.005752563,0.006454468,0.011871338,0.005905151,0.018920898,0.000534058,0.007965088,0.005950928,0.000595093,0.018692017,0.007705688,0.0131073,0.007232666,0.007522583,0.639587402,
0.285415649,0.005554199,0.007232666,0.00958252,0.006591797,0.008743286,0.000991821,0.008575439,0.005996704,0.001068115,0.008529663,0.009338379,0.008834839,0.008850098,0.008804321,0.615890503,
0.753463745,0.007720947,0.005889893,0.009216309,0.005828857,0.007476807,0.000183105,0.005783081,0.007110596,0.000137329,0.007339478,0.004638672,0.009262085,0.004196167,0.00567627,0.16607666,
0.390396118,0.051239014,0.033706665,0.046859741,0.041641235,0.020019531,0.008239746,0.023803711,0.062835693,0.019439697,0.021743774,0.034423828,0.061172485,0.038345337,0.026702881,0.119430542,
0.462112427,0.006149292,0.006622314,0.011276245,0.007522583,0.007797241,0.000259399,0.004714966,0.006118774,0.000167847,0.008209229,0.005508423,0.009292603,0.005142212,0.004653931,0.454452515,
0.540710449,0.014038086,0.013778687,0.01663208,0.013214111,0.012130737,0.002090454,0.011260986,0.014862061,0.001846313,0.013641357,0.010467529,0.018447876,0.010421753,0.011077881,0.295379639,
0.31678772,0.022872925,0.024536133,0.039108276,0.024307251,0.018630981,0.005310059,0.022186279,0.024551392,0.004959106,0.017578125,0.02456665,0.041473389,0.023620605,0.022994995,0.366516113,
0.216644287,0.004440308,0.003555298,0.006408691,0.003662109,0.010025024,0.000137329,0.004638672,0.004562378,0.000167847,0.010162354,0.00440979,0.006072998,0.004882813,0.005355835,0.714874268,
0.53805542,0.002609253,0.002593994,0.001800537,0.002441406,0.001846313,0.001342773,0.002532959,0.002349854,0.001312256,0.001815796,0.002258301,0.001831055,0.0025177,0.002380371,0.432312012,
23.32641602,0.515808105,0.504684448,0.673797607,0.517364502,0.626144409,0.083282471,0.458190918,0.541717529,0.093078613,0.619598389,0.471435547,0.695587158,0.474441528,0.46383667,18.93461609,
